Timestamp,Lat,Lon,Distance
2025-03-30 12:34:51,423652337,-711365871,12.56
2025-03-30 12:34:52,423652336,-711365867,12.67
2025-03-30 12:34:54,423652335,-711365863,12.78
2025-03-30 12:34:54,423652335,-711365863,12.78
2025-03-30 12:34:55,423652339,-711365862,12.73
2025-03-30 12:34:56,423652341,-711365863,12.66
2025-03-30 12:34:57,423652342,-711365869,12.51
2025-03-30 12:34:58,423652346,-711365873,12.34
2025-03-30 12:34:59,423652348,-711365875,12.26
2025-03-30 12:35:00,423652347,-711365879,12.18
2025-03-30 12:35:01,423652350,-711365883,12.03
2025-03-30 12:35:02,423652355,-711365891,11.76
2025-03-30 12:35:03,423652360,-711365898,11.5
2025-03-30 12:35:04,423652362,-711365901,11.39
2025-03-30 12:35:05,423652364,-711365906,11.24
2025-03-30 12:35:06,423652365,-711365910,11.13
2025-03-30 12:35:07,423652367,-711365914,11.0
2025-03-30 12:35:08,423652367,-711365920,10.86
2025-03-30 12:35:09,423652368,-711365922,10.79
2025-03-30 12:35:10,423652375,-711365924,10.62
2025-03-30 12:35:11,423652383,-711365925,10.46
2025-03-30 12:35:12,423652392,-711365929,10.21
2025-03-30 12:35:13,423652402,-711365933,9.96
2025-03-30 12:35:14,423652410,-711365922,10.11
2025-03-30 12:35:15,423652434,-711365922,9.81
2025-03-30 12:35:16,423652442,-711365924,9.67
2025-03-30 12:35:17,423652453,-711365926,9.51
2025-03-30 12:35:18,423652457,-711365929,9.4
2025-03-30 12:35:19,423652459,-711365932,9.3
2025-03-30 12:35:20,423652466,-711365941,9.01
2025-03-30 12:35:21,423652475,-711365945,8.84
2025-03-30 12:35:22,423652478,-711365951,8.66
2025-03-30 12:35:23,423652485,-711365955,8.52
2025-03-30 12:35:24,423652487,-711365959,8.4
2025-03-30 12:35:25,423652493,-711365963,8.27
2025-03-30 12:35:26,423652499,-711365964,8.22
2025-03-30 12:35:27,423652501,-711365971,8.03
2025-03-30 12:35:28,423652510,-711365975,7.9
2025-03-30 12:35:30,423652516,-711365977,7.84
2025-03-30 12:35:30,423652519,-711365977,7.84
2025-03-30 12:35:32,423652522,-711365972,7.98
2025-03-30 12:35:33,423652531,-711365967,8.13
2025-03-30 12:35:34,423652540,-711365965,8.21
2025-03-30 12:35:35,423652545,-711365964,8.26
2025-03-30 12:35:36,423652550,-711365963,8.31
2025-03-30 12:35:37,423652556,-711365965,8.29
2025-03-30 12:35:38,423652562,-711365966,8.3
2025-03-30 12:35:39,423652567,-711365965,8.37
2025-03-30 12:35:40,423652569,-711365966,8.36
2025-03-30 12:35:41,423652563,-711365964,8.36
2025-03-30 12:35:42,423652556,-711365960,8.42
2025-03-30 12:35:43,423652552,-711365957,8.48
2025-03-30 12:35:44,423652550,-711365950,8.66
2025-03-30 12:35:45,423652548,-711365941,8.89
2025-03-30 12:35:46,423652565,-711365934,9.17
2025-03-30 12:35:47,423652576,-711365934,9.26
2025-03-30 12:35:48,423652583,-711365931,9.4
2025-03-30 12:35:49,423652597,-711365930,9.57
2025-03-30 12:35:50,423652610,-711365929,9.75
2025-03-30 12:35:51,423652617,-711365928,9.86
2025-03-30 12:35:52,423652620,-711365927,9.93
2025-03-30 12:35:53,423652625,-711365929,9.95
2025-03-30 12:35:54,423652627,-711365932,9.91
2025-03-30 12:35:55,423652628,-711365933,9.9
2025-03-30 12:35:56,423652628,-711365936,9.82
2025-03-30 12:35:57,423652625,-711365936,9.78
2025-03-30 12:35:58,423652620,-711365944,9.51
2025-03-30 12:35:59,423652617,-711365952,9.27
2025-03-30 12:36:00,423652616,-711365954,9.2
2025-03-30 12:36:01,423652615,-711365957,9.11
2025-03-30 12:36:02,423652614,-711365961,9.0
2025-03-30 12:36:03,423652612,-711365964,8.9
2025-03-30 12:36:04,423652608,-711365963,8.87
2025-03-30 12:36:05,423652604,-711365959,8.91
2025-03-30 12:36:06,423652598,-711365954,8.96
2025-03-30 12:36:07,423652594,-711365948,9.07
2025-03-30 12:36:08,423652591,-711365940,9.24
2025-03-30 12:36:09,423652588,-711365933,9.39
2025-03-30 12:36:10,423652581,-711365926,9.51
2025-03-30 12:36:11,423652574,-711365919,9.63
2025-03-30 12:36:12,423652568,-711365912,9.77
2025-03-30 12:36:13,423652561,-711365908,9.84
2025-03-30 12:36:14,423652555,-711365904,9.91
2025-03-30 12:36:15,423652549,-711365902,9.93
2025-03-30 12:36:16,423652544,-711365897,10.05
2025-03-30 12:36:17,423652539,-711365897,10.03
2025-03-30 12:36:18,423652536,-711365897,10.02
2025-03-30 12:36:19,423652534,-711365897,10.02
2025-03-30 12:36:20,423652531,-711365895,10.07
2025-03-30 12:36:21,423652530,-711365895,10.07
2025-03-30 12:36:22,423652529,-711365894,10.09
2025-03-30 12:36:23,423652528,-711365890,10.2
2025-03-30 12:36:24,423652524,-711365887,10.27
