Timestamp,Distance
2025-03-28 15:45:33,0.77
2025-03-28 15:45:34,0.75
2025-03-28 15:45:35,0.66
2025-03-28 15:45:36,0.42
2025-03-28 15:45:37,0.25
2025-03-28 15:45:38,0.37
2025-03-28 15:45:39,0.58
2025-03-28 15:45:40,0.85
2025-03-28 15:45:41,1.11
2025-03-28 15:45:42,1.37
2025-03-28 15:45:43,1.52
2025-03-28 15:45:44,1.68
2025-03-28 15:45:45,1.81
2025-03-28 15:45:46,1.91
2025-03-28 15:45:47,1.94
2025-03-28 15:45:48,2.04
2025-03-28 15:45:49,2.16
2025-03-28 15:45:50,2.23
2025-03-28 15:45:51,2.31
2025-03-28 15:45:52,2.43
2025-03-28 15:45:53,2.54
2025-03-28 15:45:54,2.65
2025-03-28 15:45:55,2.8
2025-03-28 15:45:56,2.92
2025-03-28 15:45:57,3.06
2025-03-28 15:45:58,3.21
2025-03-28 15:45:59,3.43
2025-03-28 15:46:00,3.59
2025-03-28 15:46:01,3.81
2025-03-28 15:46:02,4.01
2025-03-28 15:46:03,4.21
2025-03-28 15:46:04,4.4
2025-03-28 15:46:05,4.59
2025-03-28 15:46:06,4.79
2025-03-28 15:46:07,5.02
2025-03-28 15:46:08,5.25
2025-03-28 15:46:09,5.48
2025-03-28 15:46:10,5.74
2025-03-28 15:46:11,5.96
2025-03-28 15:46:12,6.16
2025-03-28 15:46:13,6.38
2025-03-28 15:46:14,6.56
2025-03-28 15:46:15,6.75
2025-03-28 15:46:16,6.86
2025-03-28 15:46:17,6.98
2025-03-28 15:46:18,7.09
2025-03-28 15:46:19,7.15
2025-03-28 15:46:20,7.2
2025-03-28 15:46:21,7.24
2025-03-28 15:46:22,7.29
2025-03-28 15:46:23,7.39
2025-03-28 15:46:24,7.43
2025-03-28 15:46:25,7.51
2025-03-28 15:46:26,7.55
2025-03-28 15:46:27,7.56
2025-03-28 15:46:28,7.55
2025-03-28 15:46:29,7.56
2025-03-28 15:46:30,7.55
2025-03-28 15:46:31,7.59
2025-03-28 15:46:32,7.64
2025-03-28 15:46:33,7.68
2025-03-28 15:46:34,7.74
2025-03-28 15:46:35,7.77
