Timestamp,Lat,Lon,Angle,Distance
2025-03-30 12:50:29,423652243,-711365867,312.76,14.72
2025-03-30 12:50:30,423652243,-711365868,312.83,14.7
2025-03-30 12:50:31,423652243,-711365869,312.91,14.68
2025-03-30 12:50:32,423652243,-711365869,312.91,14.68
2025-03-30 12:50:33,423652241,-711365870,313.18,14.71
2025-03-30 12:50:34,423652240,-711365870,313.29,14.74
2025-03-30 12:50:35,423652238,-711365869,313.42,14.81
2025-03-30 12:50:36,423652236,-711365867,313.48,14.9
2025-03-30 12:50:37,423652234,-711365866,313.62,14.97
2025-03-30 12:50:38,423652233,-711365864,313.57,15.03
2025-03-30 12:50:39,423652231,-711365862,313.63,15.12
2025-03-30 12:50:40,423652231,-711365860,313.49,15.16
2025-03-30 12:50:41,423652231,-711365858,313.35,15.2
2025-03-30 12:50:42,423652231,-711365857,313.28,15.22
2025-03-30 12:50:43,423652230,-711365856,313.31,15.26
2025-03-30 12:50:44,423652231,-711365855,313.14,15.26
2025-03-30 12:50:45,423652230,-711365854,313.18,15.3
2025-03-30 12:50:46,423652230,-711365852,313.04,15.34
2025-03-30 12:50:47,423652231,-711365852,312.94,15.32
2025-03-30 12:50:48,423652233,-711365851,312.67,15.29
2025-03-30 12:50:49,423652236,-711365851,312.37,15.21
2025-03-30 12:50:50,423652237,-711365851,312.26,15.19
2025-03-30 12:50:51,423652237,-711365850,312.2,15.21
2025-03-30 12:50:52,423652239,-711365850,311.99,15.16
2025-03-30 12:50:53,423652241,-711365850,311.79,15.11
2025-03-30 12:50:54,423652242,-711365850,311.68,15.09
2025-03-30 12:50:55,423652243,-711365850,311.58,15.06
2025-03-30 12:50:56,423652244,-711365851,311.54,15.02
2025-03-30 12:50:57,423652245,-711365851,311.44,14.99
2025-03-30 12:50:58,423652246,-711365852,311.4,14.95
2025-03-30 12:50:59,423652246,-711365853,311.47,14.93
2025-03-30 12:51:00,423652247,-711365853,311.37,14.9
2025-03-30 12:51:01,423652249,-711365854,311.22,14.84
2025-03-30 12:51:02,423652249,-711365855,311.29,14.82
2025-03-30 12:51:03,423652249,-711365856,311.36,14.8
2025-03-30 12:51:04,423652249,-711365857,311.43,14.78
2025-03-30 12:51:05,423652249,-711365858,311.5,14.76
2025-03-30 12:51:06,423652248,-711365860,311.74,14.74
2025-03-30 12:51:07,423652247,-711365862,311.99,14.72
2025-03-30 12:51:08,423652247,-711365863,312.06,14.7
2025-03-30 12:51:09,423652246,-711365864,312.24,14.71
2025-03-30 12:51:10,423652247,-711365865,312.2,14.66
2025-03-30 12:51:11,423652248,-711365866,312.17,14.62
2025-03-30 12:51:12,423652248,-711365867,312.24,14.6
2025-03-30 12:51:13,423652248,-711365867,312.24,14.6
2025-03-30 12:51:14,423652247,-711365867,312.34,14.62
2025-03-30 12:51:15,423652245,-711365868,312.62,14.65
2025-03-30 12:51:16,423652244,-711365869,312.8,14.66
2025-03-30 12:51:17,423652241,-711365871,313.26,14.69
2025-03-30 12:51:18,423652240,-711365872,313.43,14.7
2025-03-30 12:51:19,423652238,-711365871,313.57,14.77
2025-03-30 12:51:20,423652237,-711365871,313.67,14.79
2025-03-30 12:51:21,423652236,-711365872,313.84,14.8
2025-03-30 12:51:22,423652234,-711365872,314.05,14.85
2025-03-30 12:51:23,423652232,-711365872,314.25,14.9
2025-03-30 12:51:24,423652230,-711365872,314.45,14.95
2025-03-30 12:51:25,423652228,-711365870,314.5,15.04
2025-03-30 12:51:26,423652226,-711365869,314.63,15.11
2025-03-30 12:51:27,423652224,-711365869,314.82,15.16
2025-03-30 12:51:28,423652222,-711365869,315.02,15.21
2025-03-30 12:51:29,423652220,-711365869,315.21,15.27
2025-03-30 12:51:30,423652218,-711365869,315.4,15.32
2025-03-30 12:51:31,423652216,-711365870,315.67,15.35
2025-03-30 12:51:32,423652214,-711365872,316.0,15.37
2025-03-30 12:51:33,423652212,-711365874,316.33,15.38
2025-03-30 12:51:34,423652208,-711365875,316.78,15.47
2025-03-30 12:51:35,423652203,-711365877,317.38,15.57
2025-03-30 12:51:36,423652198,-711365879,317.98,15.66
2025-03-30 12:51:37,423652193,-711365882,318.64,15.75
2025-03-30 12:51:38,423652189,-711365882,318.99,15.86
2025-03-30 12:51:39,423652185,-711365882,319.34,15.97
2025-03-30 12:51:40,423652181,-711365882,319.67,16.08
2025-03-30 12:51:41,423652177,-711365882,320.01,16.19
2025-03-30 12:51:42,423652174,-711365881,320.18,16.29
2025-03-30 12:51:43,423652170,-711365882,320.58,16.39
2025-03-30 12:51:44,423652166,-711365882,320.9,16.5
2025-03-30 12:51:45,423652162,-711365882,321.22,16.61
2025-03-30 12:51:46,423652158,-711365882,321.54,16.73
2025-03-30 12:51:47,423652155,-711365882,321.77,16.81
2025-03-30 12:51:48,423652151,-711365884,322.22,16.89
2025-03-30 12:51:49,423652147,-711365884,322.52,17.01
2025-03-30 12:51:50,423652143,-711365885,322.89,17.11
2025-03-30 12:51:51,423652140,-711365887,323.25,17.16
2025-03-30 12:51:52,423652137,-711365889,323.61,17.22
2025-03-30 12:51:53,423652135,-711365892,323.97,17.23
2025-03-30 12:51:54,423652132,-711365895,324.4,17.27
2025-03-30 12:51:55,423652131,-711365899,324.77,17.24
2025-03-30 12:51:56,423652130,-711365902,325.06,17.22
2025-03-30 12:51:57,423652130,-711365905,325.28,17.18
2025-03-30 12:51:58,423652130,-711365907,325.42,17.15
2025-03-30 12:51:59,423652128,-711365909,325.71,17.18
2025-03-30 12:52:00,423652127,-711365911,325.93,17.18
2025-03-30 12:52:01,423652126,-711365912,326.07,17.19
2025-03-30 12:52:02,423652124,-711365913,326.28,17.24
2025-03-30 12:52:03,423652122,-711365914,326.49,17.28
2025-03-30 12:52:04,423652120,-711365914,326.62,17.34
2025-03-30 12:52:05,423652118,-711365915,326.83,17.39
2025-03-30 12:52:06,423652115,-711365914,326.95,17.5
2025-03-30 12:52:07,423652113,-711365914,327.08,17.56
2025-03-30 12:52:08,423652111,-711365912,327.06,17.65
2025-03-30 12:52:09,423652110,-711365912,327.13,17.68
2025-03-30 12:52:10,423652109,-711365911,327.12,17.72
2025-03-30 12:52:11,423652108,-711365910,327.11,17.77
2025-03-30 12:52:12,423652106,-711365910,327.24,17.83
2025-03-30 12:52:13,423652104,-711365910,327.36,17.89
2025-03-30 12:52:14,423652102,-711365911,327.56,17.94
2025-03-30 12:52:15,423652100,-711365913,327.83,17.97
2025-03-30 12:52:16,423652099,-711365914,327.96,17.99
2025-03-30 12:52:17,423652099,-711365915,328.04,17.97
2025-03-30 12:52:18,423652098,-711365916,328.17,17.99
2025-03-30 12:52:19,423652098,-711365917,328.24,17.98
2025-03-30 12:52:20,423652098,-711365916,328.17,17.99
2025-03-30 12:52:21,423652099,-711365915,328.04,17.97
2025-03-30 12:52:22,423652101,-711365913,327.77,17.94
2025-03-30 12:52:23,423652101,-711365912,327.69,17.96
2025-03-30 12:52:24,423652102,-711365909,327.41,17.97
2025-03-30 12:52:25,423652103,-711365907,327.21,17.97
2025-03-30 12:52:26,423652102,-711365905,327.13,18.03
2025-03-30 12:52:27,423652102,-711365903,326.98,18.06
2025-03-30 12:52:28,423652101,-711365900,326.83,18.13
2025-03-30 12:52:29,423652101,-711365899,326.76,18.15
2025-03-30 12:52:30,423652101,-711365897,326.62,18.17
2025-03-30 12:52:31,423652100,-711365895,326.54,18.23
2025-03-30 12:52:32,423652099,-711365893,326.46,18.3
2025-03-30 12:52:33,423652100,-711365891,326.26,18.29
2025-03-30 12:52:34,423652100,-711365889,326.12,18.32
2025-03-30 12:52:35,423652099,-711365886,325.97,18.4
2025-03-30 12:52:36,423652098,-711365885,325.97,18.45
2025-03-30 12:52:37,423652097,-711365884,325.96,18.49
2025-03-30 12:52:38,423652096,-711365884,326.02,18.52
2025-03-30 12:52:39,423652094,-711365883,326.08,18.6
2025-03-30 12:52:40,423652092,-711365882,326.14,18.67
2025-03-30 12:52:41,423652090,-711365880,326.12,18.76
2025-03-30 12:52:42,423652091,-711365878,325.92,18.76
2025-03-30 12:52:43,423652092,-711365876,325.73,18.76
2025-03-30 12:52:44,423652092,-711365873,325.52,18.81
2025-03-30 12:52:45,423652093,-711365870,325.26,18.82
2025-03-30 12:52:46,423652093,-711365868,325.12,18.85
2025-03-30 12:52:47,423652093,-711365866,324.99,18.89
2025-03-30 12:52:48,423652093,-711365865,324.92,18.9
